-1.5759,2.0822
-0.32527,-0.19666
3.5666,2.1493
-4.0089,5.1979
4.1902,1.064
0.60882,0.24441
-0.49453,-4.6993
0.36138,0.038184
0.60537,1.6781
2.7554,-1.4534
